day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-12-09,0.05722072986158913,1.2923944881330933,-0.12363517417683255,0.6595840249524362,18.0
2025-12-10,0.5328805657068137,0.7979547801891267,0.369574118280211,1.3923498141086719,16.0
2025-12-11,0.31432877987157776,0.3906620355900733,-0.24448800267513818,0.3440145618179904,6.0
2025-12-12,-0.06540578606670801,0.6706431962877162,-0.01167652657996903,0.8308782143712043,16.0
2025-12-13,0.20521791038561407,0.9741905826992923,-0.35691577374271144,0.06264887365537562,10.0
2025-12-14,0.1303659515895206,1.0662030314538733,-0.13478605350287456,0.6590825660375894,13.0
2025-12-15,-0.03491309622879262,1.0986263306564297,-0.16487020619772655,0.6218290286078293,61.0
2025-12-16,0.07891153251323278,1.0229514663081383,0.051683479818916134,1.022203414134388,37.0
2025-12-17,-0.47658233638784675,1.0437901629863167,-0.022514021609527216,0.7535361539228848,33.0
2025-12-18,-0.21790180265229364,1.10401601836249,0.21391820897049665,1.0240319735905243,20.0
2025-12-19,0.27678239835721125,0.7849481669121762,-0.15172130841707085,0.5496571508306269,18.0
2025-12-20,-0.05308786113567489,0.7678797302969335,0.2496617446432592,1.6626415866159463,41.0
2025-12-21,-0.4562349188365757,1.038388758128577,0.2993343483775055,1.5079387304301384,16.0
2025-12-22,0.05026412174642599,1.058198162438216,0.17926957248729034,1.4888460052277295,20.0
2025-12-23,0.0765630455243632,1.1078127212947924,-0.1489827356284785,0.7474113959373402,28.0
2025-12-24,-0.18017957010320398,0.9161862857246879,0.42849222838497103,2.0186144471549916,12.0
2025-12-25,0.038894849963882906,0.8134532209420247,0.3466138784550054,1.5979585766196134,23.0
2025-12-26,0.24871590277025943,0.7274084044464858,-0.3584223601909601,0.09620091402301084,24.0
2025-12-27,0.6305396104605205,0.9525483288486805,0.17460232147255506,1.0620769035683562,11.0
2025-12-28,-0.6009295464036924,1.1028383130830495,0.0023977902310848022,1.0114255087225101,58.0
2025-12-29,0.2865207348524305,1.109231674525993,-0.35383783859699636,0.16587920535970446,28.0
2025-12-30,0.08105823198658492,0.8127050628581854,-0.2514359598650014,0.3047317684593495,11.0
2025-12-31,0.43085378728482066,0.5163298483940062,0.6380505259997099,1.3741910027669488,3.0
2026-01-01,0.03418786893953664,0.897793323837895,0.29731075693126374,1.457992643636337,32.0
2026-01-03,0.05404341230047727,0.9429552443499924,0.14402234832103286,1.0565871139934895,24.0
2026-01-04,-0.17319585328292691,0.9423160764305235,0.011373969842891967,0.9078964018385048,32.0
2026-01-05,0.007196226605129197,0.9605987308170577,0.4013361692339424,1.2797433775727316,42.0
2026-01-06,0.12008585196935356,1.0678892290084434,1.1598669830045418,1.5776760062057784,11.0
2026-01-07,-0.24985513331709863,1.064555938996161,-0.2459668713898424,0.580389401101197,31.0
2026-01-08,0.18754684758223925,0.6876782153525743,-0.03251523801550699,0.7376717803694147,29.0
2026-01-09,-0.026252912115481968,0.8620325413093283,-0.17826959196067158,0.6119175657806254,20.0
2026-01-10,0.012915234953185997,1.1382116446886266,-0.09377909900829455,0.8255586859259609,16.0
2026-01-11,0.3219003503548103,0.8317697876045124,-0.11833082868484449,0.6511223429672108,17.0
2026-01-12,0.24513169288021672,1.2456537347768424,-0.40858797980774475,0.13670135678699594,9.0
2026-01-13,-0.4690540722276924,1.2688978110488667,-0.29976165750410083,0.35437447737593186,25.0
2026-01-14,-0.09443659333575583,0.9674766103492529,0.05885465597450474,1.1074947872528715,26.0
2026-01-15,0.2591433413596407,0.8939208505728203,-0.33748153118869806,0.1625271474337673,22.0
2026-01-16,0.1328794654413022,1.0863716262924326,-0.13428829962831784,0.7245309904651569,50.0
2026-01-17,-0.16472273754198777,1.1126724167282336,0.17548827076935264,1.1972285049154106,16.0
2026-01-18,-0.9772868674009717,0.7555880012781193,-0.3485867207561602,0.16391095981659387,12.0
2026-01-19,0.21367827232880396,0.9358607102872535,0.37533783434156665,1.191553806041295,15.0
2026-01-20,0.2864950853839488,0.5629276587294603,-0.4041252126275321,0.052793467687928794,13.0
2026-01-21,0.1405560180570476,0.9176506833666616,-0.013720900550613417,1.1721318429361767,29.0
2026-01-22,-0.14440571922884887,0.7106104636836853,-0.13849807354523888,0.6623288322285005,27.0
2026-01-23,-0.015664433463573244,1.117402612136175,0.13862268037138578,1.3726690366245262,19.0
2026-01-24,0.32465636912335166,1.156111852230062,0.15004989097101037,1.452329707715703,25.0
2026-01-25,-0.20436176063200473,1.0516482938090954,-0.2003375955939923,0.5381551692351505,12.0
2026-01-26,-0.054935591772441894,0.9801191026388792,-0.009562100828698995,1.0415939033472306,18.0
2026-01-27,0.051392662844238934,0.9672309257034943,0.16358058214098628,1.2396775351124085,30.0
2026-01-28,-0.25686782788563356,1.0003751010363504,-0.36946690757543793,0.10081110743989934,25.0
2026-01-29,0.06267053001299298,0.9955624002143881,-0.00962469395005529,0.998406950091628,28.0
2026-01-30,-0.15801481644371398,0.8707783013690367,0.2873973866960104,1.1896535691725871,19.0
2026-01-31,0.025756804071615385,0.7938661789321434,0.35030070888212184,1.3289852889291396,28.0
2026-02-01,-0.007823569424326193,0.9204833373740179,0.6721013321877245,1.5003030271630597,19.0
2026-02-02,0.08959071794093673,0.9038070039902787,-0.020434303663654795,0.8186550188960946,34.0
2026-02-03,-0.21509164372570358,1.0370190512203432,0.07448520382005265,1.124854958017909,31.0
2026-02-04,0.00029955832381728387,1.0167873087284365,-0.1275734673973153,0.8102795555531317,24.0
2026-02-05,-0.06886452713860147,0.9911210372429864,-0.22341377692456305,0.5137964496266451,43.0
2026-02-06,0.19010795108928394,0.8664633081162478,0.09805580295779731,1.331234735365537,24.0
2026-02-07,0.11932235870608288,0.9082561062997451,-0.12785435114024077,0.7728882423787796,42.0
2026-02-08,0.042254480124067746,0.8668589387053613,-0.10756888465443817,0.7702438025950209,17.0
